comu,treasurycode,muniname,munitype,county,recordid,block,lot,permitno,status,permitstatusdesc,permitdate,permittype,permittypedesc,certcount,buildfee,plumbfee,electfee,firefee,dcafee,certfee,elevfee,otherfee,totalfee,cubic,squarefeet,constcost,salegained,rentgained,usegroup,usegroupdesc,censusnumber,censusdesc,public,source,sourcedesc,version,processdate,pk,certdate,certtype,certtypedesc,update,storage
0906,0906,JERSEY CITY,CITY,HUDSON,00051118,7903,23,20212348,C,Certificate,2021-07-27T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,18000,-1,-1,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051118,2022-06-22T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051119,7903,24,20212336,P,Permit,2021-07-27T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,18000,-3,-3,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-08-09T04:00:00Z,090600051119,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051120,7903,25,20212339,C,Certificate,2021-07-27T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,50000,-17,-17,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051120,2022-06-22T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051170,10901,55,20212321,C,Certificate,2021-07-23T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051170,2021-09-08T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051180,6001,8,20212333,C,Certificate,2021-07-26T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,16500,0,-4,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051180,2021-09-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051232,5703,1,20212161,P,Permit,2021-07-14T04:00:00Z,13,Demolition,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,E,Educational,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-08-09T04:00:00Z,090600051232,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051312,17101,49,20212323,C,Certificate,2021-07-26T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,14000,0,0,A-3,"Lecture halls, Art Galleries, Churches, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051312,2022-06-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051318,19902,27,20212208,C,Certificate,2021-07-16T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051318,2021-09-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051320,3406,17,20212204,C,Certificate,2021-07-16T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051320,2021-09-08T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051340,15801,50,20212243,C,Certificate,2021-07-21T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,110000,0,0,F-1,"Factory and industrial, moderate hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051340,2022-06-22T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051410,703,58,20212095,C,Certificate,2021-07-06T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051410,2021-09-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051412,703,57,20212072,C,Certificate,2021-07-02T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051412,2021-09-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051474,15003,19,20211723,C,Certificate,2021-06-03T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-2,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600051474,2021-11-23T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051507,6601,2,20212249,C,Certificate,2021-07-21T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,17500,-2,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600051507,2021-09-08T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051560,12302,2,20101371,C,Certificate,2010-05-25T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,13000,0,0,U,Accessory buildings and miscellaneous structures,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-08-09T04:00:00Z,090600051560,2021-07-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051572,603,40,20212713,P,Permit,2021-08-26T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-09-07T04:00:00Z,090600051572,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051578,1506,38,20212696,C,Certificate,2021-08-25T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-04-07T04:00:00Z,090600051578,2022-03-21T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051598,4501,16,20212695,C,Certificate,2021-08-25T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051598,2022-06-21T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051710,20801,50,20212484,C,Certificate,2021-08-09T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-03-07T05:00:00Z,090600051710,2022-02-24T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051711,1203,43,20212483,C,Certificate,2021-08-09T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051711,2022-06-21T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051798,3404,27,20212633,C,Certificate,2021-08-20T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600051798,2022-06-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051802,19003,18,20212562,P,Permit,2021-08-13T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,25000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-09-07T04:00:00Z,090600051802,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051808,2002,8,20212692,C,Certificate,2021-08-24T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,23000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-04-07T04:00:00Z,090600051808,2022-03-31T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051843,22103,1,20212478,C,Certificate,2021-08-09T04:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,50000,0,0,F-2,"Factory and industrial, low hazard",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-01-07T05:00:00Z,090600051843,2021-12-07T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051904,10503,28,20212642,P,Permit,2021-08-20T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-09-07T04:00:00Z,090600051904,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00051920,2702,36,20212511,C,Certificate,2021-08-11T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,-2,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-02-07T05:00:00Z,090600051920,2022-01-14T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052261,2504,32,20212972,C,Certificate,2021-09-17T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052261,2022-06-24T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052364,12203,39,20212743,C,Certificate,2021-09-01T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052364,2022-06-15T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052369,1705,26,20213064,P,Permit,2021-09-24T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,18000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-10-07T04:00:00Z,090600052369,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052394,13303,15,20212979,C,Certificate,2021-09-17T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600052394,2022-07-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052413,3704,53,20212916,C,Certificate,2021-09-14T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052413,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052414,2204,20,20212917,C,Certificate,2021-09-14T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052414,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052415,2205,37,20212918,C,Certificate,2021-09-14T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052415,2022-06-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052493,5706,37,20212752,C,Certificate,2021-09-01T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-06-07T04:00:00Z,090600052493,2022-05-23T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052539,10704,34,20212844,C,Certificate,2021-09-09T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,18000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052539,2022-06-22T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052709,4402,19,20213285,C,Certificate,2021-10-13T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-09-07T04:00:00Z,090600052709,2022-08-04T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052850,4902,32,20213505,C,Certificate,2021-10-28T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052850,2022-06-29T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052906,10502,25,20213507,C,Certificate,2021-10-28T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,21000,-1,-1,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600052906,2022-07-26T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052954,704,24,20213388,C,Certificate,2021-10-21T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052954,2022-06-28T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00052956,10302,85,20213222,C,Certificate,2021-10-07T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600052956,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053005,18503,7.01,20213408,C,Certificate,2021-10-21T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,60000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600053005,2022-07-28T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053006,18503,8,20213406,P,Permit,2021-10-21T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,30000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-11-08T05:00:00Z,090600053006,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053037,16902,33,20213241,P,Permit,2021-10-07T04:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,3500,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-11-08T05:00:00Z,090600053037,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053049,7902,48,20213263,C,Certificate,2021-10-08T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-1,0,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-03-07T05:00:00Z,090600053049,2022-02-02T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053210,2205,28,20213867,P,Permit,2021-11-29T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-1,-1,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053210,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053290,15004,42,20213879,P,Permit,2021-11-29T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053290,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053317,1401,13,20213827,C,Certificate,2021-11-23T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053317,2022-06-24T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053319,2304,24,20213693,C,Certificate,2021-11-16T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,18000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053319,2022-06-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053362,5603,38,20213838,C,Certificate,2021-11-24T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053362,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053363,1303,17,20213716,P,Permit,2021-11-17T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053363,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053376,17906,46,20213839,C,Certificate,2021-11-24T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-09-07T04:00:00Z,090600053376,2022-08-04T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053378,2605,35,20213840,P,Permit,2021-11-24T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053378,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053439,7804,16,20213708,C,Certificate,2021-11-17T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,36000,0,0,U,Accessory buildings and miscellaneous structures,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053439,2022-06-29T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053450,10203,37,20213621,C,Certificate,2021-11-09T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053450,2022-06-28T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053465,7804,15,20213707,C,Certificate,2021-11-17T05:00:00Z,13,Demolition,1,250,0,0,0,0,0,0,0,250,0,0,36000,-2,-2,R-5,International Residential Code,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053465,2022-06-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053496,29403,23,20213545,P,Permit,2021-11-01T04:00:00Z,13,Demolition,0,50,0,0,0,0,0,0,0,50,0,0,500,0,0,R-1,"Hotels, motels, boarding houses, etc.",101,Single-Family Detached NEW,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053496,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053534,18104,64,20213537,C,Certificate,2021-11-01T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053534,2022-06-30T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053550,2306,12,20213613,C,Certificate,2021-11-05T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,25000,0,0,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-09-07T04:00:00Z,090600053550,2022-08-01T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053705,13002,4,20131218,C,Certificate,2013-04-03T04:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,16900,0,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2021-12-07T05:00:00Z,090600053705,2021-11-15T05:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053910,603,61,20214249,C,Certificate,2021-12-27T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-3,-3,R-2,"Multiple family dwellings, dormitories, etc.",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600053910,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00053920,13805,7,20214163,P,Permit,2021-12-20T05:00:00Z,13,Demolition,0,250,0,0,0,0,0,0,0,250,0,0,35000,0,0,B,Business Uses,999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-01-07T05:00:00Z,090600053920,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054004,11901,25,20214096,C,Certificate,2021-12-15T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,20000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600054004,2022-07-13T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054005,3704,11,20214137,C,Certificate,2021-12-16T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-1,-1,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600054005,2022-06-24T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054007,802,6,20214135,C,Certificate,2021-12-16T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,-2,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600054007,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054037,1602,12,20214077,C,Certificate,2021-12-14T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,15000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600054037,2022-07-06T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054080,4702,8,20214122,C,Certificate,2021-12-16T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-08-08T04:00:00Z,090600054080,2022-07-18T04:00:00Z,CA,Certificate of Approval,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054105,2501,11,20214138,P,Permit,2021-12-16T05:00:00Z,13,Demolition,0,200,0,0,0,0,0,0,0,200,0,0,20000,-1,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-01-07T05:00:00Z,090600054105,NA,NA,NA,NA,NA
0906,0906,JERSEY CITY,CITY,HUDSON,00054114,5803,12,20214289,C,Certificate,2021-12-30T05:00:00Z,13,Demolition,1,200,0,0,0,0,0,0,0,200,0,0,10000,-2,0,R-3,"One and two family units, 5 lodgers or less each",999,Out of Scope OTHER,NA,SDL,Spatial Data Logic,002,2022-07-07T04:00:00Z,090600054114,2022-06-27T04:00:00Z,CA,Certificate of Approval,NA,NA
